X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.96805206,40.77733867,15F-PM-1010-06,15F,PM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.968052057989 40.777338666528)
-73.97871809,40.77158779,5A-AM-1006-05,05A,AM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,near 65th St arch,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9787180870736 40.7715877863274)
-73.95659059,40.78956541,32H-PM-1006-01,32H,PM,10062018,1,,Gray,,Gray+,,Above Ground,,in the European Beech,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9565905868276 40.7895654068546)
-73.95657597,40.79924617,42C-AM-1007-02,42C,AM,10072018,2,,,,+,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9565759733611 40.7992461674802)
-73.95515395,40.79873847,41D-AM-1014-01,41D,AM,10142018,1,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9551539498306 40.7987384656256)
-73.96419718,40.7813538,21G-PM-1007-01,21G,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9641971813967 40.7813537959435)
-73.9692884,40.77685537,14E-AM-1008-02,14E,AM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,walking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9692883970928 40.7768553703082)
-73.97085497,40.7699587,7H-PM-1006-04,07H,PM,10062018,4,Adult,Gray,,Gray+,,Above Ground,12,on tree knob,FALSE,FALSE,FALSE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9708549670788 40.7699587019058)
-73.9639744,40.7825112,22F-AM-1007-01,22F,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9639744005647 40.7825111950764)
-73.97302779,40.77121455,7F-AM-1008-16,07F,AM,10082018,16,Juvenile,Gray,,Gray+,,Above Ground,2,tree,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9730277911422 40.7712145488828)
-73.97105414,40.77246916,10F-PM-1019-05,10F,PM,10192018,5,Adult,Black,,Black+,,Above Ground,10,"Behind fence, tree",FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9710541405708 40.7724691605718)
-73.97615925,40.77472136,10A-AM-1006-04,10A,AM,10062018,4,Juvenile,Gray,,Gray+,,Above Ground,10,tree near large rock on Bridle Path,FALSE,FALSE,FALSE,FALSE,FALSE,walking on branch,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9761592532482 40.7747213585387)
-73.95440077,40.79506897,38F-PM-1013-05,38F,PM,10132018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,"being chased,was pushed by other squirrel",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9544007658685 40.7950689723135)
-73.95759862,40.79936813,41B-PM-1014-01,41B,PM,10142018,1,Adult,Gray,White,Gray+White,,Above Ground,25,Climbing tree,FALSE,FALSE,TRUE,FALSE,FALSE,climbing (tree),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9575986161364 40.799368134968)
-73.96077014,40.7955419,36A-PM-1013-07,36A,PM,10132018,7,,Gray,,Gray+,,Ground Plane,FALSE,"""FIELD""",FALSE,TRUE,FALSE,FALSE,FALSE,chasing #8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9607701370443 40.7955418990855)
-73.97640365,40.77058462,5C-AM-1006-05,05C,AM,10062018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9764036522984 40.7705846185121)
-73.95892496,40.79081933,32E-PM-1017-03,32E,PM,10172018,3,Adult,Gray,,Gray+,,Above Ground,2,bottom of tree,FALSE,FALSE,FALSE,TRUE,FALSE,still,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9589249555235 40.7908193284981)
-73.96346234,40.79176854,31A-PM-1017-04,31A,PM,10172018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9634623418761 40.7917685404482)
-73.95211102,40.79784491,42G-AM-1018-03,42G,AM,10182018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,stop to look at me—then ran,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9521110154872 40.7978449143313)
-73.9574809,40.79500136,37D-PM-1014-04,37D,PM,10142018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,chasing (a chipmunk),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9574809028248 40.7950013620207)
-73.95704377,40.79485094,37E-PM-1006-03,37E,PM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,me,POINT (-73.9570437717691 40.794850940803904)
-73.96709759,40.78541193,24B-AM-1013-01,24B,AM,10132018,1,,Gray,,Gray+,,Above Ground,50,,TRUE,FALSE,FALSE,TRUE,FALSE,took nut to bury,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.967097592707 40.7854119342538)
-73.97113188,40.77019416,7G-AM-1010-02,07G,AM,10102018,2,Adult,Gray,,Gray+,,Above Ground,3,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9711318790279 40.7701941550273)
-73.97632434,40.77054093,5C-PM-1010-13,05C,PM,10102018,13,Adult,Gray,White,Gray+White,,Above Ground,20,way up a tree!,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9763243383771 40.7705409315703)
-73.96517545,40.77551819,15I-AM-1008-01,15I,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,7,tree,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9651754464439 40.7755181941559)
-73.97001006,40.781574,19B-PM-1018-01,19B,PM,10182018,1,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Above Ground,20,,TRUE,FALSE,FALSE,FALSE,FALSE,flying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9700100617602 40.7815739959357)
-73.97190562,40.77623855,13D-PM-1018-10,13D,PM,10182018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.971905618214 40.776238547063)
-73.95300409,40.79228962,36I-PM-1007-10,36I,PM,10072018,10,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,stole (found?) an entire sandwich,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9530040923555 40.7922896176936)
-73.95720938,40.79884873,41B-AM-1010-06,41B,AM,10102018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9572093760529 40.7988487300216)
-73.96077463,40.79395811,35B-AM-1010-01,35B,AM,10102018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,lawn,FALSE,FALSE,FALSE,FALSE,FALSE,walking w/ something in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9607746337979 40.793958106938206)
-73.9566346,40.79739234,40D-PM-1013-01,40D,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9566346046453 40.7973923396512)
-73.95920389,40.79638268,38B-PM-1018-02,38B,PM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,burying nut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9592038887673 40.796382675378)
-73.95111187,40.79508133,40I-AM-1018-01,40I,AM,10182018,1,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,begging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9511118711108 40.7950813345902)
-73.97699398,40.77295376,7B-AM-1008-10,07B,AM,10082018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9769939796382 40.7729537573035)
-73.97125278,40.77633104,13D-AM-1014-08,13D,AM,10142018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9712527809516 40.7763310392591)
-73.96711471,40.77726246,16G-AM-1010-03,16G,AM,10102018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,was hanging out w/ #2 until i showed up,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9671147090087 40.7772624641112)
-73.95886603,40.79825979,40A-AM-1010-03,40A,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,bottom of great hill,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,dog chased,POINT (-73.9588660250232 40.7982597947515)
-73.96516015,40.77618418,15I-PM-1012-07,15I,PM,10122018,7,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9651601541795 40.7761841788025)
-73.97921555,40.76937118,3B-PM-1007-11,03B,PM,10072018,11,Adult,Gray,,Gray+,,Above Ground,5,in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9792155473689 40.7693711799946)
-73.96641005,40.78287789,21D-AM-1008-02,21D,AM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9664100504436 40.7828778892276)
-73.97462291,40.77484671,10B-PM-1014-05,10B,PM,10142018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,avoided people,POINT (-73.9746229094643 40.7748467061969)
-73.9705093,40.7761093,13E-PM-1008-07,13E,PM,10082018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9705092958892 40.7761092972965)
-73.95816559,40.79977082,41A-PM-1007-06,41A,PM,10072018,6,Adult,Black,,Black+,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9581655949437 40.7997708190022)
-73.97555608,40.76629923,2F-AM-1006-05,02F,AM,10062018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,curious but shy,POINT (-73.9755560786227 40.7662992317575)
-73.96964335,40.78282081,20B-AM-1007-01,20B,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,quietly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9696433533986 40.7828208083804)
-73.96647116,40.78789643,26A-PM-1006-06,26A,PM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Tree 90th left 90th & 89,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,studying us looking for food,POINT (-73.9664711607022 40.787896428768)
-73.95759438,40.79337553,35E-PM-1006-07,35E,PM,10062018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,POINT (-73.9575943815564 40.7933755266787)
-73.96941681,40.77288774,11G-PM-1013-01,11G,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,In the Woods/Brush,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,watching me,POINT (-73.9694168118643 40.7728877377977)
-73.95286825,40.79258078,36I-PM-1007-13,36I,PM,10072018,13,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,POINT (-73.9528682507794 40.7925807808307)
-73.97824171,40.7724665,7A-AM-1006-01,07A,AM,10062018,1,Adult,Gray,White,Gray+White,,Above Ground,10,in tree,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,looked at us,POINT (-73.9782417115139 40.7724665036447)
-73.97214429,40.77007508,7G-PM-1018-03,07G,PM,10182018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9721442939797 40.7700750802317)
-73.96984738,40.77698846,14E-AM-1008-05,14E,AM,10082018,5,Adult,Gray,,Gray+,,Above Ground,25,,FALSE,FALSE,TRUE,FALSE,FALSE,nest building,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.969847380865 40.7769884612305)
-73.97686528,40.76848382,3D-PM-1010-03,03D,PM,10102018,3,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.97686527856641 40.7684838168207)
-73.95909928,40.7937581,35D-PM-1013-09,35D,PM,10132018,9,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9590992841423 40.793758098573)
-73.9724064,40.77057119,7F-PM-1012-01,07F,PM,10122018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9724063986771 40.7705711897977)
-73.96613613,40.77878726,18G-PM-1013-01,18G,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9661361310677 40.7787872561177)
-73.97307506,40.77013042,6F-PM-1008-01,06F,PM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9730750601212 40.7701304211944)
-73.97197067,40.77208681,9F-AM-1013-04,09F,AM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.971970670614 40.7720868124544)
-73.95621175,40.79510444,38E-AM-1010-09,38E,AM,10102018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.95621174551 40.7951044378207)
-73.95640236,40.79054235,33G-AM-1013-02,33G,AM,10132018,2,Adult,Gray,,Gray+,,Above Ground,13,shelter in hole in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,POINT (-73.9564023626619 40.7905423546155)
-73.95326201,40.79524755,39G-AM-1018-01,39G,AM,10182018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,dead (something ran over it),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9532620128307 40.7952475548048)
-73.95763493,40.79044099,32G-PM-1013-03,32G,PM,10132018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Cinnamon belly,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9576349321357 40.7904409912437)
-73.97634308,40.76863511,4D-PM-1008-11,04D,PM,10082018,11,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,3,on tree facing downward,FALSE,TRUE,FALSE,FALSE,FALSE,chased #12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9763430829342 40.7686351097159)
-73.97147891,40.76948866,6H-AM-1008-01,06H,AM,10082018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9714789136757 40.7694886645194)
-73.97551337,40.76978834,5E-AM-1008-08,05E,AM,10082018,8,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9755133710665 40.7697883435981)
-73.9702349,40.77732954,15D-PM-1017-01,15D,PM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9702348982803 40.7773295419104)
-73.96860561,40.77816584,16E-AM-1014-03,16E,AM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9686056085297 40.7781658424866)
-73.95221424,40.79495985,39H-PM-1013-02,39H,PM,10132018,2,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9522142360388 40.7949598486683)
-73.957659,40.79727519,39C-PM-1006-02,39C,PM,10062018,2,Adult,Gray,,Gray+,,Above Ground,50,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unaware of,POINT (-73.95765899974931 40.7972751877447)
-73.96379469,40.79157004,31A-AM-1010-04,31A,AM,10102018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9637946878735 40.7915700446878)
-73.97109911,40.77238897,9F-PM-1014-02,09F,PM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9710991123992 40.7723889726647)
-73.96382703,40.78104501,21G-PM-1007-02,21G,PM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9638270331336 40.7810450065235)
-73.9756015,40.76700903,2F-AM-1006-01,02F,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,walking along path,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.97560150058212 40.7670090327736)
-73.96496326,40.78091878,20F-PM-1007-01,20F,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,cinnamon tail,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9649632550828 40.7809187761995)
-73.9572192,40.79315291,35E-PM-1006-01,35E,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,looking/begging for food,POINT (-73.957219204335 40.7931529059779)
-73.97123089,40.77145348,9G-AM-1007-04,09G,AM,10072018,4,Adult,Gray,White,Gray+White,,Above Ground,15,,FALSE,FALSE,FALSE,FALSE,FALSE,grooming,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9712308864394 40.7714534847379)
-73.97586761,40.77016716,5D-PM-1018-03,05D,PM,10182018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9758676144255 40.7701671581939)
-73.96905886,40.77663562,14F-PM-1012-06,14F,PM,10122018,6,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.969058856545 40.7766356226979)
-73.96384634,40.78340517,23F-AM-1018-01,23F,AM,10182018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.963846339804 40.7834051716226)
-73.95976428,40.7976368,39A-PM-1014-02,39A,PM,10142018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9597642778427 40.7976368003915)
-73.97456914,40.77710356,13A-PM-1014-03,13A,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,child chasing,POINT (-73.9745691353018 40.7771035589298)
-73.97487064,40.7744175,10B-AM-1006-02,10B,AM,10062018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,High in a tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9748706415584 40.7744174965072)
-73.9597206,40.79694095,38B-AM-1019-01,38B,AM,10192018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9597205966324 40.7969409510133)
-73.97108659,40.77197032,9G-PM-1007-06,09G,PM,10072018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.971086588091 40.7719703235178)
-73.95853564,40.79827379,40B-AM-1019-02,40B,AM,10192018,2,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.958535640774 40.7982737896998)
